"DC_ID","ADDR_LN1_TXT","ADDR_LN2_TXT","ADDR_LN3_TXT","CITY_NM","CNTY_NM","ST_PROV_CD","PSTL_CD","CTRY_CD","PHN_NBR","LATITUDE","LONGITUDE","OPR_STRT_TM","OPR_END_TM","CRT_USER_ID","CRT_DTTM","LST_UPDT_USER_ID","LST_UPDT_DTTM"
"1041","29300 Hempstead Road",Suite 125,,CYPRESS,,TX,"77433",US,"2817581362",29.997361,-95.756459,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1041,2017-09-22 11:31:24,StoreSetupTool,2017-10-27 18:37:58
"1046","2200 Petaluma Boulevard N",Petaluma Village - Suite 1000,,PETALUMA,,CA,"94952",US,"7077820191",38.255133,-122.651217,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1046,2017-09-22 11:31:25,StoreSetupTool,2017-10-27 18:37:58
"1052","2410 Tanger Boulevard",,,GONZALES,,LA,"70737",US,"2256447799",30.212739,-90.950538,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1052,2017-09-22 11:31:25,StoreSetupTool,2017-10-27 18:37:58
"1054","1310 Scheels Drive",Suite 102,,SPARKS,,NV,"89434",US,"7753317702",39.530108,-119.721381,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1054,2017-09-22 11:31:25,StoreSetupTool,2017-10-27 18:37:58
"1059","131 Premium Outlets Drive",Suite 601,,MONROE,,OH,"45050",US,"5135397304",39.433693,-84.338919,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1059,2017-09-22 11:31:25,StoreSetupTool,2017-10-27 18:37:58
"1061","13000 Folsom Boulevard",,,FOLSOM,,CA,"95630",US,"9163575065",38.644512,-121.189638,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1061,2017-09-22 11:31:26,StoreSetupTool,2017-10-27 18:37:58
"1062","6800 N 95th Avenue",Westgate Tanger - Suite 290,,GLENDALE,,AZ,"85305",US,"6238725389",33.534288,-112.264971,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1062,2017-09-22 11:31:26,StoreSetupTool,2017-10-27 18:37:58
"1064",Jordan Landing,"7077 S Plaza Center Drive",,WEST JORDAN,,UT,"84084",US,"8012802185",40.62282,-111.978965,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1064,2017-09-22 11:31:26,StoreSetupTool,2017-10-27 18:37:58
"1066","888 W 2nd Street",Gran Plaza - Suite G180,,CALEXICO,,CA,"92231",US,"7608903240",32.666119,-115.506579,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1066,2017-09-22 11:31:26,StoreSetupTool,2017-10-27 18:37:59
"1067","70 Worcester Providence Turnpike", Suitete 627,,MILLBURY,,MA,"01527",US,"5085819140",42.199612,-71.778087,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1067,2017-09-22 11:31:26,StoreSetupTool,2017-10-27 18:37:59
"1068","419 S Oyster Bay Road",Woodbury Plaza - Suite 1068,,PLAINVIEW,,NY,"11803",US,"5169337250",40.780875,-73.502756,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1068,2017-09-22 11:31:26,StoreSetupTool,2017-10-27 18:37:59
"1231","280 Lifestyle Street",Promenade Shops at Orchard Valley,,MANTECA,,CA,"95337",US,"2092391015",37.781224,-121.22802,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1231,2017-09-22 11:31:27,StoreSetupTool,2017-10-27 18:37:59
"1233","4976 Premium Outlet Way",Phoenix Premium Outlets - Suite 518,,CHANDLER,,AZ,"85226",US,"4806391796",33.28189,-111.973614,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1233,2017-09-22 11:31:27,StoreSetupTool,2017-10-27 18:37:59
"1234","2364 Grand Cypress Drive",Tampa Premium Outlets - Suite 255,,LUTZ,,FL,"33559",US,"8139490957",28.217331,-82.374975,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1234,2017-09-22 11:31:27,StoreSetupTool,2017-10-27 18:37:59
"1238","1155 Buck Creek Road",Suite 818,,SIMPSONVILLE,,KY,"40067",US,"5027223204",38.195615,-85.344055,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1238,2017-09-22 11:31:27,StoreSetupTool,2017-10-27 18:37:59
"1239","6800 Oxon Hill Road",National Harbor Tanger - Suite 200,,NATIONAL HARBOR,,MD,"20745",US,"3015676586",38.797475,-77.002398,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1239,2017-09-22 11:31:27,StoreSetupTool,2017-10-27 18:37:59
"1240","1791 Oconee Connector",Epps Bridge - Suite 630,,ATHENS,,GA,"30606",US,"7063542551",33.916188,-83.446323,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1240,2017-09-22 11:31:28,StoreSetupTool,2017-10-27 18:37:59
"1241","83 Outlet Square",Hershey Tanger,,HERSHEY,,PA,"17033",US,"7173121016",40.295564,-76.647261,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1241,2017-09-22 11:31:28,StoreSetupTool,2017-10-27 18:37:59
"1247","11910 Carmel Mountain Road",Carmel Mountain Plaza - Suite 214,,SAN DIEGO,,CA,"92128",US,"8583760191",32.984963,-117.07569,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1247,2017-09-22 11:31:28,StoreSetupTool,2017-10-27 18:38:00
"1248","800 Brevard Road",Asheville Outlets - Suite S133,,ASHVILLE,,NC,"28806",US,"8286679263",35.529131,-82.603449,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1248,2017-09-22 11:31:28,StoreSetupTool,2017-10-27 18:38:00
"1249","17049 N Outer 40 Road",St Louis Outlets - Space 197,,CHESTERFIELD,,MO,"63005",US,"6364893762",38.669578,-90.582962,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1249,2017-09-22 11:31:28,StoreSetupTool,2017-10-27 18:38:00
"1428","438 Arena Hub Plaza",,,WILKES BARRE,,PA,"18702",US,"5708291576",41.238586,-75.841437,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1428,2017-09-22 11:31:28,StoreSetupTool,2017-10-27 18:38:00
"1429","4630 Factory Stores Boulevard",Suite A160,,MYRTLE BEACH,,SC,"29579",US,"8432367714",33.752814,-78.960497,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1429,2017-09-22 11:31:29,StoreSetupTool,2017-10-27 18:38:00
"1432","6501 East Floyd Expressway",Evansville Pavilion - Suite 13,,EVANSVILLE,,IN,"47715",US,"8124026033",37.976518,-87.472664,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1432,2017-09-22 11:31:29,StoreSetupTool,2017-10-27 18:38:00
"1435","5885 Gulf Freeway",Houston Tanger - Suite 801,,TEXAS CITY,,TX,"77592",US,"2815342452",29.395279,-94.924008,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1435,2017-09-22 11:31:29,StoreSetupTool,2017-10-27 18:38:00
"1436","5220 Fashion Outlets Way",Space 2037,,ROSEMONT,,IL,"60018",US,"8479281475",41.973985,-87.865615,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1436,2017-09-22 11:31:29,StoreSetupTool,2017-10-27 18:38:00
"1437","20 City Boulevard West",Block at Orange - Suite C5,,ORANGE,,CA,"92868",US,"7144530172",33.782984,-117.893462,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1437,2017-09-22 11:31:29,StoreSetupTool,2017-10-27 18:38:00
"1438","455 Trolley Line Boulevard",Suite 220,,Mashantucket,,CT,"06338",US,"8603832895",41.474049,-71.959587,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1438,2017-09-22 11:31:29,StoreSetupTool,2017-10-27 18:38:00
"1551","5701 Outlets at Tejon Parkway",Outlets at Tejon - Suite 890,,TEJON RANCH,,CA,"93203",US,"6618581094",35.062649,-118.813068,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1551,2017-09-22 11:31:29,StoreSetupTool,2017-10-27 18:38:01
"1552","485 Fulton Street",,,BROOKLYN,,NY,"11201",US,"7188529612",40.6912,-73.985847,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1552,2017-09-22 11:31:30,StoreSetupTool,2017-10-27 18:38:01
"1554","3925 Eagan Outlets Parkway",Suite 900,,EAGAN,,MN,"55122",US,"9526869530",44.825699,-93.168043,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1554,2017-09-22 11:31:30,StoreSetupTool,2017-10-27 18:38:01
"1556","400 S Wilson Road",Columbus Tanger - Suite 680,,SUNBURY,,OH,"43074",US,"7409650874",40.277367,-82.904369,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1556,2017-09-22 11:31:30,StoreSetupTool,2017-10-27 18:38:01
"1557","9959 NE Cascades Parkway",Cascade Station,,PORTLAND,,OR,"97220",US,"5032846059",45.573722,-122.560244,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1557,2017-09-22 11:31:30,StoreSetupTool,2017-10-27 18:38:01
"1559","407 N Alafaya Trail",Waterford Lakes Town Center,,ORLANDO,,FL,"32828",US,"4072817037",28.553878,-81.205803,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1559,2017-09-22 11:31:30,StoreSetupTool,2017-10-27 18:38:01
"1560","501 Duval Street",,,KEY WEST,,FL,"33040",US,"3052924920",24.555974,-81.802693,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1560,2017-09-22 11:31:30,StoreSetupTool,2017-10-27 18:38:01
"1561","100 Premium Outlets Drive",Suite 890,,BLACKWOOD,,NJ,"08012",US,"8563024600",39.78429,-75.05067,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1561,2017-09-22 11:31:30,StoreSetupTool,2017-10-27 18:38:01
"1562","900 Front Street",Outlets of Maui - Suite F4,,LAHAINA,,HI,"96761",US,"8086619615",20.877584,-156.681194,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1562,2017-09-22 11:31:31,StoreSetupTool,2017-10-27 18:38:01
"1563","200 Tanger Outlets Boulevard",Outlet Mall of Georgia - Suite 517,,Pooler,,GA,"31322",US,"9124501563",32.105275,-81.266684,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1563,2017-09-22 11:31:31,StoreSetupTool,2017-10-27 18:38:01
"1565","27461 San Bernardino Avenue",Mountain Grove - Suite 140,,REDLANDS,,CA,"92374",US,"9093351436",34.077399,-117.204434,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1565,2017-09-22 11:31:31,StoreSetupTool,2017-10-27 18:38:02
"1567","11201 Bass Pro Parkway",Suite E-W115,,LITTLE ROCK,,AR,"72210",US,"5014550028",34.660951,-92.407948,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1567,2017-09-22 11:31:31,StoreSetupTool,2017-10-27 18:38:02
"1570","2505 Vestal Parkway E",Town Square Mall,,VESTAL,,NY,"13850",US,"6077631787",42.034093,-76.016498,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1570,2017-09-22 11:31:31,StoreSetupTool,2017-10-27 18:38:02
"1572","350 84th Street SW",Grand Rapids Tanger - Suite 680,,BYRON CENTER,,MI,"49315",US,"6165831692",42.809488,-85.671926,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1572,2017-09-22 11:31:31,StoreSetupTool,2017-10-27 18:38:02
"1573","599 Assembly Row",,,SOMERVILLE,,MA,"02145",US,"6176295873",42.39367,-71.079025,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1573,2017-09-22 11:31:31,StoreSetupTool,2017-10-27 18:38:02
"1631","117 Lighthouse Place",,,MICHIGAN CITY,,IN,"46360",US,"2198793864",41.714989,-86.906649,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1631,2017-09-22 11:31:32,StoreSetupTool,2017-10-27 18:38:02
"1632","1813 Village West Parkway",Suite Q-109,,KANSAS CITY,,KS,"66111",US,"9132991840",39.105814,-94.650005,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1632,2017-09-22 11:31:32,StoreSetupTool,2017-10-27 18:38:02
"1635","4401 N IH 35",Suite 599,,ROUND ROCK,,TX,"78664",US,"5128695539",31.22004,-97.294952,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1635,2017-09-22 11:31:32,StoreSetupTool,2017-10-27 18:38:02
"1637","398 Boardwalk Boulevard",,,BOSSIER,,LA,"71111",US,"3187411851",32.514176,-93.732121,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-1637,2017-09-22 11:31:32,StoreSetupTool,2017-10-27 18:38:02
"3058","150 ROOSEVELT ROAD",,,CHICAGO,,IL,"60605",US,"3129570766",41.867808,-87.632061,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3058,2017-10-20 19:47:21,STR-3058,2017-10-20 19:47:21
"4223","1791 OCONEE CONNECTOR",BUILDING 620,,ATHENS,,GA,"30606",US,"7063531255",33.916188,-83.446323,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4223,2018-04-20 16:35:31,STR-4223,2018-04-20 16:35:31
"4272","4000 ARROWHEAD BLVD",SUITE 180,,MEBANE,,NC,"27302",US,"9193040653",36.073523,-79.268553,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4272,2018-04-20 16:35:32,STR-4272,2018-04-20 16:35:32
"7196","8900 COVENANT AVENUE",,,PITTSBURGH,,PA,"15237",US,"4123580170",40.570259,-80.021818,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7196,2018-04-20 16:35:33,STR-7196,2018-04-20 16:35:33
"7213","5518 NEW FASHION WAY",SUITE 500,,CHARLOTTE,,NC,"28278",US,"7045834769",35.171889,-80.971494,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7213,2018-04-20 16:35:33,STR-7213,2018-04-20 16:35:33
"9348","270 N. EAST PROMONTORY",,,FARMINGTON,,UT,"84025",US,"8014511341",40.982083,-111.905715,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-9348,2018-04-20 16:35:34,STR-9348,2018-04-20 16:35:34
"7190","5239 Gosford Rd",,,Bakersfield,,CA,"93313",US,"6616634124",35.306389,-119.092089,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7190,2018-06-29 13:49:22,STR-7190,2018-06-29 13:49:22
"4579","1180 W Sunset Dr",Ste 120,,Waukesha,,WI,"53189",US,"2625747621",42.988789,-88.256292,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4579,2018-06-29 13:49:22,STR-4579,2018-06-29 13:49:22
"174","2203 Promenade Blvd",Space #8190,,Rogers,,AR,"72758",US,"4796210483",36.305284,-94.175881,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-174,2018-07-31 18:41:05,STR-174,2018-07-31 18:41:05
"3447","2271 Harvey Avenue",Orchard Park Centre - Ste 180,,KELOWNA,,BC,V1Y6H2,CA,"2508688450",49.880703,-119.439335,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-3447,2017-10-04 13:43:10,STR-3447,2017-10-04 13:43:10
"4544","300 Taylor Road",Outlet Collection Niagara - Ste 109,,NIAGARA ON THE LAKE,,ON,L0S1J0,CA,"9057040665",43.157795,-79.172525,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4544,2017-10-04 13:43:14,STR-4544,2017-10-04 13:43:14
"4837","2401 Cheltenhame Ave",Suite 105,,WYNCOTE,,PA,"19095",US,"2158873913",40.072657,-75.154841,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4837,2018-02-08 14:50:13,STR-4837,2018-02-08 14:50:13
"4659","18 West Lightcap Rd",Space 745,,Pottstown,,PA,"19464",US,"6103272013",40.23643,-75.569699,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4659,2018-06-07 15:23:33,STR-4659,2018-06-07 15:23:33
"7792","12205 Market Place Drive",Suite 6014,,BIRCH RUN,,MI,"48415",US,"9896247233",43.244948,-83.776165,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7792,2017-09-22 11:42:28,StoreSetupTool,2017-10-27 18:45:11
"7793","1970 Military Road",,,NIAGARA FALLS,,NY,"14304",US,"7162980755",43.09819,-78.975889,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7793,2017-09-22 11:42:28,StoreSetupTool,2017-10-27 18:45:11
"7794","12801 Sunrise Boulevard",Suite 437,,SUNRISE,,FL,"33323",US,"9548462115",26.146219,-80.326002,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7794,2017-09-22 11:42:28,StoreSetupTool,2017-10-27 18:45:11
"7795","3000 Grapevine Mills Parkway 224",,,GRAPEVINE,,TX,"76051",US,"9728741820",32.968842,-97.038937,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7795,2017-09-22 11:42:28,StoreSetupTool,2017-10-27 18:45:11
"7911","12330 James Street",,,HOLLAND,,MI,"49424",US,"6164949605",42.808963,-86.082635,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7911,2017-09-22 11:42:28,StoreSetupTool,2017-10-27 18:45:11
"7912","5003 Willows Road 106g",,,ALPINE,,CA,"91901",US,"6194452974",32.841335,-116.705038,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7912,2017-09-22 11:42:28,StoreSetupTool,2017-10-27 18:45:11
"7913","416 Fashion Way",,,BURLINGTON,,WA,"98233",US,"3607577955",48.456135,-122.337961,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7913,2017-09-22 11:42:28,StoreSetupTool,2017-10-27 18:45:11
"7914","800 Tuscola Boulevard",Space E800,,TUSCOLA,,IL,"61953",US,"2172536666",39.788149,-88.26754,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7914,2017-09-22 11:42:29,StoreSetupTool,2017-10-27 18:45:11
"7915","521 Fork Avenue Swl",,,NORTH BEND,,WA,"98045",US,"4258312470",47.490416,-121.794341,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7915,2017-09-22 11:42:29,StoreSetupTool,2017-10-27 18:45:11
"7916","1439 State Route 9",Suite 10,,LAKE GEORGE,,NY,"12845",US,"5187983485",43.365181,-73.700032,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7916,2017-09-22 11:42:29,StoreSetupTool,2017-10-27 18:45:12
"7918","6415 Labeaux Avenue",Suite NEA280,,ALBERTVILLE,,MN,"55301",US,"7634975701",45.245087,-93.666117,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7918,2017-09-22 11:42:29,StoreSetupTool,2017-10-27 18:45:12
"7919","245 Tanger Drive",,,WILLIAMSBURG,,IA,"52361",US,"3196689901",41.691415,-92.003791,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7919,2017-09-22 11:42:29,StoreSetupTool,2017-10-27 18:45:12
"7920","300 Tanger Boulevard",Suite 510,,BRANSON,,MO,"65616",US,"4173362888",36.644784,-93.264389,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7920,2017-09-22 11:42:30,StoreSetupTool,2017-10-27 18:45:12
"7922","1863 Gettysburg Village Drive",Suite 560,,GETTYSBURG,,PA,"17325",US,"7173380193",39.793778,-77.200397,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7922,2017-09-22 11:42:30,StoreSetupTool,2017-10-27 18:45:12
"7923","60 Shoppes On the Parkway Road",,,BLOWING ROCK,,NC,"28605",US,"8282956884",36.141835,-81.669829,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7923,2017-09-22 11:42:30,StoreSetupTool,2017-10-27 18:45:12
"7924","9913 Avon Lake Road",Suite 560,,BURBANK,,OH,"44214",US,"3309480902",41.003239,-81.996189,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7924,2017-09-22 11:42:30,StoreSetupTool,2017-10-27 18:45:12
"7925","15807 Apopka Vineland",,,ORLANDO,,FL,"32821",US,"4072394343",28.349171,-81.488704,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7925,2017-09-22 11:42:30,StoreSetupTool,2017-10-27 18:45:12
"7926","2990 Cook Road",,,WEST BRANCH,,MI,"48661",US,"9893430633",44.254607,-84.224827,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7926,2017-09-22 11:42:30,StoreSetupTool,2017-10-27 18:45:12
"7928","4000 Frontage Road",Suite B2,,VICKSBURG,,MS,"39180",US,"6016364803",32.340427,-90.841225,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7928,2017-09-22 11:42:30,StoreSetupTool,2017-10-27 18:45:12
"7929","5141 Factory Shops Boulevard",Suite 675,,ELLENTON,,FL,"34222",US,"9417221992",27.536755,-82.508415,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7929,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:12
"7930","2200 Tanger Boulevard",Suite 147-149,,GONZALES,,LA,"70737",US,"2256476585",30.213304,-90.953272,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7930,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:13
"7931","7100 Croatan Highway",Suite 8,,NAGS HEAD,,NC,"27959",US,"2524498402",35.912658,-75.601317,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7931,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:13
"7936","651 Kapkowski Road",Jersey Gardens - Suite 260,,ELIZABETH,,NJ,"07201",US,"9083542613",40.660377,-74.17661,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7936,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:13
"7937","10500 Factory Shops Boulevard",,,GULFPORT,,MS,"39503",US,"2288654408",30.427417,-89.098037,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7937,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:13
"7938","5000 Katy Mills Circle",Suite 611,,KATY,,TX,"77494",US,"2816446700",29.776307,-95.811998,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7938,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:13
"7939","8111 Concord Mills Boulevard",Suite 641,,CONCORD,,NC,"28027",US,"7049796200",35.368998,-80.722227,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7939,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:13
"7940","120 Laconia Road",Suite 110,,TILTON,,NH,"03276",US,"6032864032",43.458392,-71.561991,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7940,2017-09-22 11:42:31,StoreSetupTool,2017-10-27 18:45:13
"7942","301 Tanger Drive",,,TERRELL,,TX,"75160",US,"9725512055",32.703696,-96.283729,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7942,2017-09-22 11:42:32,StoreSetupTool,2017-10-27 18:45:13
"7944","202 Opry Mills Drive",Opry Mills,,NASHVILLE,,TN,"37214",US,"6156780773",36.20378,-86.693634,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7944,2017-09-22 11:42:32,StoreSetupTool,2017-10-27 18:45:13
"7947","7000 Arundel Mills Circle",Space 212A,,HANOVER,,MD,"21076",US,"4103791030",39.154125,-76.725576,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7947,2017-09-22 11:42:32,StoreSetupTool,2017-10-27 18:45:13
"7948","6750 Frontage Road",Space 359,,MEDFORD,,MN,"55049",US,"5074515669",44.156332,-93.256848,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7948,2017-09-22 11:42:32,StoreSetupTool,2017-10-27 18:45:13
"7952","38573 Tanger Drive",Suite 103,,NORTH BRANCH,,MN,"55056",US,"6516747217",45.508075,-92.994169,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7952,2017-09-22 11:42:32,StoreSetupTool,2017-10-27 18:45:13
"7956","4265 Camino Del La Plaza",Suite 220,,SAN YSIDRO,,CA,"92173",US,"6199347229",32.5454,-117.041668,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7956,2017-09-22 11:42:32,StoreSetupTool,2017-10-27 18:45:14
"7957","1002 Stanley K Tanger Boulevard",,,LANCASTER,,PA,"17602",US,"7174815530",40.025209,-76.220963,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7957,2017-09-22 11:42:32,StoreSetupTool,2017-10-27 18:45:14
"7961","250 Palm Drive",Suite 173,,FLORIDA CITY,,FL,"33034",US,"7862439466",25.452682,-80.472354,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7961,2017-09-22 11:42:33,StoreSetupTool,2017-10-27 18:45:14
"7962","6245 Old 27 Highway",Suite A-50,,FREMONT,,IN,"46737",US,"2608337080",41.753498,-84.998203,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7962,2017-09-22 11:42:33,StoreSetupTool,2017-10-27 18:45:14
"7965","1 Settlers Green Drive",Suite E-10,,NORTH CONWAY,,NH,"03860",US,"6033568690",44.022996,-71.116076,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7965,2017-09-22 11:42:33,StoreSetupTool,2017-10-27 18:45:14
"7973","1001 Arney Road",Suite 104,,WOODBURN,,OR,"97071",US,"5039829485",45.158493,-122.874629,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7973,2017-09-22 11:42:33,StoreSetupTool,2017-10-27 18:45:14
"7974","20350 Summerlin Road",Suite 4132,,FORT MEYERS,,FL,"33908",US,"2394664139",26.494704,-81.97387,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7974,2017-09-22 11:42:33,StoreSetupTool,2017-10-27 18:45:14
"7986","485 Arsenal Street",,,WATERTOWN,,MA,"02472",US,"6179264032",42.362413,-71.160893,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7986,2017-09-22 11:42:33,StoreSetupTool,2017-10-27 18:45:14
"7987","820 W Stacy Road",Suite 450,,ALLEN,,TX,"75013",US,"9726784680",33.130229,-96.661856,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7987,2017-09-22 11:42:34,StoreSetupTool,2017-10-27 18:45:14
"7994","18 W Lightcap Road",Suite 801,,POTTSTOWN,,PA,"19464",US,"6109708501",40.236917,-75.572269,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7994,2017-09-22 11:42:34,StoreSetupTool,2017-10-27 18:45:15
"7997","2200 Tanger Boulevard",Suite 630,,WASHINGTON,,PA,"15301",US,"7242237823",40.21644,-80.211292,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7997,2017-09-22 11:42:34,StoreSetupTool,2017-10-27 18:45:15
"7857","5846 N. Classen Curve",Suite #422,,Oklahoma City,,OK,"73118",US,"4058483666",35.531753,97.533891,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-7857,2017-09-26 15:55:51,STR-7857,2017-09-26 15:55:51
"4631","450 SW POWERHOUSE DR.",Suite #422,,Bend,,OR,"97702",US,"5413184832",44.045662,-121.315173,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4631,2017-09-26 15:55:51,STR-4631,2017-09-26 15:55:51
"4635","118 MARION",SUITE 150,,LEXINGTON,,KY,"40517",US,"8595235354",38.03186,-84.508632,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4635,2017-09-26 15:55:52,STR-4635,2017-09-26 15:55:52
"4458","8231 VINELAND AVENUE",SUITE 2151,,Orlando,,FL,"32821",US,"4073960067",28.390793,-81.491358,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4458,2017-09-26 15:55:52,STR-4458,2017-09-26 15:55:52
"4598","702 CROSS HILL ROAD",UNITE 300-D,,COLUMBIA,,SC,"29205",US,"8037388678",33.992613,-80.975345,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-4598,2017-10-19 11:48:52,StoreSetupTool,2017-10-19 11:49:40
"8894","3821 G Promenade Pkwy",Unit E-02,,D'Iberville,,MS,"39540",US,"2283963274",30.45618,-88.90033,2011-01-01 11:00:00,2040-01-01 21:00:00,STR-8894,2018-05-21 11:39:27,STR-8894,2018-05-21 11:39:27
